"HYDROMONTHLYVAR"
"Generator Name","DataTypeName","DatatypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","PatternName"
"Upriver_Dam2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam2","DailyOpRange",11,0,2,2,2,2,2,2,2,2,2,2,2,2,""
"Upriver_Dam2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Upriver_Dam3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam3","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam3","MaxCap",4,0,2,2,2,2,2,2,2,2,2,2,2,2,""
"Upriver_Dam3","MonthlyEnergy",5,0,761.2,554.1,908.2,736,678.2,700.8,36.8,0,0,134,335.1,434.7,""
"Upriver_Dam3","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Upriver_Dam3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Upriver_Dam3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam3","DailyOpRange",11,0,2,2,2,2,2,2,2,2,2,2,2,2,""
"Upriver_Dam3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Upriver_Dam4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam4","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam4","MaxCap",4,0,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,""
"Upriver_Dam4","MonthlyEnergy",5,0,2226.6,1620.8,2656.6,2152.9,1983.7,2049.8,107.7,0,0,392,980.3,1271.5,""
"Upriver_Dam4","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Upriver_Dam4","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Upriver_Dam4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam4","DailyOpRange",11,0,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,""
"Upriver_Dam4","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Upriver_Dam5","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam5","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam5","MaxCap",4,0,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,""
"Upriver_Dam5","MonthlyEnergy",5,0,2226.6,1620.8,2656.6,2152.9,1983.7,2049.8,107.7,0,0,392,980.3,1271.5,""
"Upriver_Dam5","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Upriver_Dam5","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Upriver_Dam5","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Upriver_Dam5","DailyOpRange",11,0,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,""
"Upriver_Dam5","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Volta_2_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta_2_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta_2_1","MinGen",3,0,.32,.3,.42,.43,.38,.38,.26,.17,.16,.21,.21,.2,""
"Volta_2_1","MaxCap",4,0,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,""
"Volta_2_1","MonthlyEnergy",5,0,306.05,336.39,500.87,412.64,451.61,405.55,262.12,160.45,170.36,223.74,209.87,230.13,""
"Volta_2_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta_2_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Volta_2_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta_2_1","DailyOpRange",11,0,.08,.08,.06,.06,.06,.07,.06,.05,.03,.05,.05,.09,""
"Volta_2_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Volta11","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta11","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta11","MinGen",3,0,3.16,3.04,4.21,4.29,3.81,3.81,2.59,1.71,1.63,2.12,2.13,2.01,""
"Volta11","MaxCap",4,0,9,9,9,9,9,9,9,9,9,9,9,9,""
"Volta11","MonthlyEnergy",5,0,3060.54,3363.86,5008.66,4126.42,4516.06,4055.48,2621.21,1604.47,1703.65,2237.41,2098.75,2301.3,""
"Volta11","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta11","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"Volta11","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Volta11","DailyOpRange",11,0,.81,.83,.59,.55,.55,.69,.64,.48,.33,.5,.45,.85,""
"Volta11","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"W_E_Warne_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"W_E_Warne_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"W_E_Warne_2","MinGen",3,0,2.975,4.14,6.185,9.6,10.325,6.53,15.345,8.405,.07,.05,6.645,.025,""
"W_E_Warne_2","MaxCap",4,0,38,38,38,38,38,38,38,38,38,38,38,38,""
"W_E_Warne_2","MonthlyEnergy",5,0,9254.36,10706.9,13617.7,12454.1,14950.5,13528.5,14547.8,10409.5,6206.72,5717.53,6419.02,5246.39,""
"W_E_Warne_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"W_E_Warne_2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"W_E_Warne_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"W_E_Warne_2","DailyOpRange",11,0,17.68,17.105,13.605,8.695,2.99,2.36,2.09,2.44,2.81,2.1,2.6,2.08,""
"W_E_Warne_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"WestPoint_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestPoint_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestPoint_1","MinGen",3,0,.77,1.7,3.08,3.59,2.99,.56,2.45,1.62,.74,.79,1.33,.53,""
"WestPoint_1","MaxCap",4,0,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,""
"WestPoint_1","MonthlyEnergy",5,0,3245.78,2711.99,4986.44,5716.18,5966.17,2664.72,3649.59,3293.8,2499.39,2405.63,2809.43,3839.28,""
"WestPoint_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestPoint_1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"WestPoint_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestPoint_1","DailyOpRange",11,0,2.36,2.93,3.21,4.34,3.15,2.31,3.51,4.34,4.45,3.6,3.87,4.74,""
"WestPoint_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"WilsonLake1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WilsonLake1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WilsonLake1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WilsonLake1","MaxCap",4,0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,""
"WilsonLake1","MonthlyEnergy",5,0,993.5,694,694.5,1669.5,1489.5,1681,1683,1290.5,853.5,602.5,486.5,597,""
"WilsonLake1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WilsonLake1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"WilsonLake1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WilsonLake1","DailyOpRange",11,0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,""
"WilsonLake1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"StonyGorge1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge1","MinGen",3,0,0,0,0,0,.215,.005,.21,.005,.005,0,0,0,""
"StonyGorge1","MaxCap",4,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,""
"StonyGorge1","MonthlyEnergy",5,0,1.675,1.54,158.95,100.83,568.02,263.335,265.985,221.105,138.995,36.085,15.25,2.8,""
"StonyGorge1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"StonyGorge1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge1","DailyOpRange",11,0,0,0,.15,.07,.135,.095,.075,.09,.055,.035,.03,0,""
"StonyGorge1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"StonyGorge2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge2","MinGen",3,0,0,0,0,0,.215,.005,.21,.005,.005,0,0,0,""
"StonyGorge2","MaxCap",4,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,""
"StonyGorge2","MonthlyEnergy",5,0,1.675,1.54,158.95,100.83,568.02,263.335,265.985,221.105,138.995,36.085,15.25,2.8,""
"StonyGorge2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge2","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"StonyGorge2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"StonyGorge2","DailyOpRange",11,0,0,0,.15,.07,.135,.095,.075,.09,.055,.035,.03,0,""
"StonyGorge2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Prospect4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect4","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect4","MaxCap",4,0,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,.9,""
"Prospect4","MonthlyEnergy",5,0,662,596,668,456,0,0,0,0,0,0,0,0,""
"Prospect4","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect4","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Prospect4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect4","DailyOpRange",11,0,1,.91,.94,.73,0,0,0,0,0,0,0,0,""
"Prospect4","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Prospect1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect1","MinGen",3,0,4,0,0,4,4,0,0,0,0,0,0,4,""
"Prospect1","MaxCap",4,0,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,""
"Prospect1","MonthlyEnergy",5,0,3455,3116,3499,3387,3453,3394,159,0,0,1637,3383,3532,""
"Prospect1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Prospect1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect1","DailyOpRange",11,0,1,1.14,1.13,1,1,1.13,.19,0,0,.68,1.3,1,""
"Prospect1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Prospect22","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect22","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect22","MinGen",3,0,9,9.5,16,9,17.25,11,0,0,.25,3.5,5,1.25,""
"Prospect22","MaxCap",4,0,18,18,18,18,18,18,18,18,18,18,18,18,""
"Prospect22","MonthlyEnergy",5,0,13086,11137.5,13189,12946,13719,12180,8713,5690.5,5918,5330,5373.5,6140,""
"Prospect22","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect22","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Prospect22","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect22","DailyOpRange",11,0,1.47,1.805,1.04,1.625,1.025,1.35,2.885,2.25,1.985,1.935,2.49,2.28,""
"Prospect22","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Prospect3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect3","MinGen",3,0,0,0,5,2.5,0,0,0,0,0,0,.5,0,""
"Prospect3","MaxCap",4,0,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,""
"Prospect3","MonthlyEnergy",5,0,4034,4037,4615,4318,4545,4192,3425,1221,1371,1333,1455,1157,""
"Prospect3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Prospect3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect3","DailyOpRange",11,0,1.23,1.29,1.19,1.48,2.44,1.98,1.24,.82,.85,1.4,.9,.98,""
"Prospect3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Prospect21","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect21","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect21","MinGen",3,0,9,9.5,16,9,17.25,11,0,0,.25,3.5,5,1.25,""
"Prospect21","MaxCap",4,0,18,18,18,18,18,18,18,18,18,18,18,18,""
"Prospect21","MonthlyEnergy",5,0,13086,11137.5,13189,12946,13719,12180,8713,5690.5,5918,5330,5373.5,6140,""
"Prospect21","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect21","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Prospect21","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Prospect21","DailyOpRange",11,0,1.47,1.805,1.04,1.625,1.025,1.35,2.885,2.25,1.985,1.935,2.49,2.28,""
"Prospect21","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Gorge21","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge21","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge21","MinGen",3,0,14,14.5,10.7,11.4,10.5,17.6,15.3,10.9,10.5,11.5,20.9,17.2,""
"Gorge21","MaxCap",4,0,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,""
"Gorge21","MonthlyEnergy",5,0,12988.3,12200.9,9913,10220.5,8655.4,15825.5,14226.2,10178.6,9273.2,10694.4,18778.1,15978.3,""
"Gorge21","KLoadFollowing",6,0,.516,.023,.513,.191,.32,.073,.019,.182,1.242,.326,.182,1.504,""
"Gorge21","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Gorge21","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge21","DailyOpRange",11,0,1.7,1.8,1.3,1.4,.6,2.2,1.9,1.4,1.2,1.4,2.6,2.1,""
"Gorge21","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Gorge22","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge22","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge22","MinGen",3,0,14,14.5,10.7,11.4,10.5,17.6,15.3,10.9,10.5,11.5,20.9,17.2,""
"Gorge22","MaxCap",4,0,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,""
"Gorge22","MonthlyEnergy",5,0,12988.3,12200.9,9913,10220.5,8655.4,15825.5,14226.2,10178.6,9273.2,10694.4,18778.1,15978.3,""
"Gorge22","KLoadFollowing",6,0,.516,.023,.513,.191,.32,.073,.019,.182,1.24,.326,.182,1.504,""
"Gorge22","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Gorge22","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge22","DailyOpRange",11,0,1.7,1.8,1.3,1.4,.6,2.2,1.9,1.4,1.2,1.4,2.6,2.1,""
"Gorge22","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Gorge23","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge23","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge23","MinGen",3,0,14,14.5,10.7,11.4,10.5,17.6,15.3,10.9,10.5,11.5,20.9,17.2,""
"Gorge23","MaxCap",4,0,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,""
"Gorge23","MonthlyEnergy",5,0,12988.3,12200.9,9913,10220.5,8655.4,15825.5,14226.2,10178.6,9273.2,10694.4,18778.1,15978.3,""
"Gorge23","KLoadFollowing",6,0,.516,.023,.513,.191,.32,.073,.019,.182,1.242,.326,.182,1.504,""
"Gorge23","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Gorge23","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge23","DailyOpRange",11,0,1.7,1.8,1.3,1.4,.6,2.2,1.9,1.4,1.2,1.4,2.6,2.1,""
"Gorge23","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Gorge24","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge24","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge24","MinGen",3,0,36.8,38.2,28.1,29.9,27.6,46.3,40.3,28.8,27.6,30.3,54.9,45.2,""
"Gorge24","MaxCap",4,0,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,""
"Gorge24","MonthlyEnergy",5,0,34194.1,32121.2,26097.9,26907.4,22786.9,41663.6,37453.3,26797.1,24413.4,28154.9,49436.8,42066,""
"Gorge24","KLoadFollowing",6,0,.516,.023,.513,.191,.32,.073,.019,.182,1.242,.326,.182,1.504,""
"Gorge24","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Gorge24","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gorge24","DailyOpRange",11,0,4.6,4.8,3.5,3.7,1.5,5.8,5,3.6,3.2,3.8,6.9,5.7,""
"Gorge24","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"CabinetGorge1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge1","MinGen",3,0,8.959276,8.959276,4.927602,8.959276,10.19118,13.77489,9.183258,6.719457,8.959276,8.287331,8.959276,8.959276,""
"CabinetGorge1","MaxCap",4,0,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,""
"CabinetGorge1","MonthlyEnergy",5,0,17886.8,14102.1,15726.4,25375.4,39508.6,40249.6,23389.5,13044.5,10042.7,12282.1,13377.1,12523.1,""
"CabinetGorge1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"CabinetGorge1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge1","DailyOpRange",11,0,33.3979,28.8175,28.6518,24.3648,6.01839,3.80769,39.3133,22.8977,14.3796,17.7886,24.3065,22.0264,""
"CabinetGorge1","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"CabinetGorge2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge2","MinGen",3,0,11.04072,11.04072,6.072398,11.04072,12.55882,16.97511,11.31674,8.280543,11.04072,10.21267,11.04072,11.04072,""
"CabinetGorge2","MaxCap",4,0,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,""
"CabinetGorge2","MonthlyEnergy",5,0,22042.3,17378.4,19380.1,31270.6,48687.4,49600.5,28823.5,16075,12375.8,15135.5,16484.9,15432.5,""
"CabinetGorge2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"CabinetGorge2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge2","DailyOpRange",11,0,41.1571,35.5125,35.3082,30.0253,7.41661,4.69231,48.4467,28.2173,17.7204,21.9214,29.9535,27.1436,""
"CabinetGorge2","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"CabinetGorge3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge3","MinGen",3,0,11.04072,11.04072,6.072398,11.04072,12.55882,16.97511,11.31674,8.280543,11.04072,10.21267,11.04072,11.04072,""
"CabinetGorge3","MaxCap",4,0,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,81.37013,""
"CabinetGorge3","MonthlyEnergy",5,0,22042.3,17378.4,19380.1,31270.6,48687.4,49600.5,28823.5,16075,12375.8,15135.5,16484.9,15432.5,""
"CabinetGorge3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"CabinetGorge3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge3","DailyOpRange",11,0,41.1571,35.5125,35.3082,30.0253,7.41661,4.69231,48.4467,28.2173,17.7204,21.9214,29.9535,27.1436,""
"CabinetGorge3","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"CabinetGorge4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge4","MinGen",3,0,8.959276,8.959276,4.927602,8.959276,10.19118,13.77489,9.183258,6.719457,8.959276,8.287331,8.959276,8.959276,""
"CabinetGorge4","MaxCap",4,0,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,66.02986,""
"CabinetGorge4","MonthlyEnergy",5,0,17886.8,14102.1,15726.4,25375.4,39508.6,40249.6,23389.5,13044.5,10042.7,12282.1,13377.1,12523.1,""
"CabinetGorge4","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge4","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"CabinetGorge4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CabinetGorge4","DailyOpRange",11,0,33.3979,28.8175,28.6518,24.3648,6.01839,3.80769,39.3133,22.8977,14.3796,17.7886,24.3065,22.0264,""
"CabinetGorge4","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"CoveHydro1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CoveHydro1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CoveHydro1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CoveHydro1","MaxCap",4,0,1.46,1.6,1.58,1.96,2.59,2.65,2.56,2.25,1.67,1.23,1.17,1.18,""
"CoveHydro1","MonthlyEnergy",5,0,383,506,800,948,1296,1173,1293,1055,787,625,436,457,""
"CoveHydro1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CoveHydro1","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"CoveHydro1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"CoveHydro1","DailyOpRange",11,0,1.46,1.6,1.58,1.96,2.59,2.65,2.56,2.25,1.67,1.23,1.17,1.18,""
"CoveHydro1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"TietonDamHydroUNIT1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"TietonDamHydroUNIT1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"TietonDamHydroUNIT1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"TietonDamHydroUNIT1","MaxCap",4,0,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,""
"TietonDamHydroUNIT1","MonthlyEnergy",5,0,201,232,304,1012,1267,1446,1346,1373,948,411,180,170,""
"TietonDamHydroUNIT1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"TietonDamHydroUNIT1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
