ba,year,month,hydro_gen_mwh,hydro_capacity,hours_in_month,hydro_num_sites,hydro_cf
SOCO,2009,5,911781.8617799998,3313.3999999999996,744,44,0.36986577385182745
SOCO,2009,6,553104.6110699998,3313.3999999999996,720,44,0.23184669786573706
SOCO,2009,7,297231.8581700001,3313.3999999999996,744,44,0.12057257974055825
SOCO,2009,8,478461.5643900001,3313.3999999999996,744,44,0.19408870058676697
SOCO,2009,9,427547.30691,3313.3999999999996,720,44,0.17921642543661095
SOCO,2009,10,956176.7623400001,3313.3999999999996,744,44,0.3878746364306943
SOCO,2009,11,1034254.2652399999,3313.3999999999996,720,44,0.4335317973313749
SOCO,2009,12,1497293.18371,3313.3999999999996,744,44,0.607379380189501
SOCO,2010,1,1320211.64908,3313.3999999999996,744,44,0.5355459717984515
SOCO,2010,2,1377350.17232,3313.3999999999996,672,44,0.6185876237758942
SOCO,2010,3,1246865.0219499995,3313.3999999999996,744,44,0.5057927949257526
SOCO,2010,4,790149.2724399999,3313.3999999999996,720,44,0.3312094963045679
SOCO,2010,5,587537.40842,3313.3999999999996,744,44,0.23833549157023518
SOCO,2010,6,373494.7322899999,3313.3999999999996,720,44,0.15655902810892466
SOCO,2010,7,261134.39075999995,3313.3999999999996,744,44,0.10592958422008773
SOCO,2010,8,252670.62990999996,3313.3999999999996,744,44,0.10249624606355684
SOCO,2010,9,325701.09459000005,3313.3999999999996,720,44,0.13652521016931254
SOCO,2010,10,253800.65921999997,3313.3999999999996,744,44,0.10295464426463802
SOCO,2010,11,416501.13941999985,3313.3999999999996,720,44,0.17458616670187718
SOCO,2010,12,409867.68451,3313.3999999999996,744,44,0.16626348325486412
SOCO,2011,1,481972.4961699999,3313.3999999999996,744,44,0.1955129156914802
SOCO,2011,2,683397.5885099998,3313.3999999999996,672,44,0.3069236123581517
SOCO,2011,3,924047.1383200001,3313.3999999999996,744,44,0.37484120294198026
SOCO,2011,4,840759.4923799998,3313.3999999999996,720,44,0.35242395038161534
SOCO,2011,5,466203.8699099999,3313.3999999999996,744,44,0.18911634717140757
SOCO,2011,6,349699.19015000004,3313.3999999999996,720,44,0.1465845716342059
SOCO,2011,7,331130.18713,3313.3999999999996,744,44,0.1343234912234842
SOCO,2011,8,150997.89492999995,3313.3999999999996,744,44,0.06125253813368458
SOCO,2011,9,289778.58294999995,3313.3999999999996,720,44,0.12146745158967291
SOCO,2011,10,312124.4344699999,3313.3999999999996,744,44,0.12661377719001563
SOCO,2011,11,390307.2165199999,3313.3999999999996,720,44,0.16360637299383646
SOCO,2011,12,637822.2157799999,3313.3999999999996,744,44,0.25873360428426506
SOCO,2012,1,746884.9172299998,3313.3999999999996,744,44,0.3029750639590882
SOCO,2012,2,752468.9604099997,3313.3999999999996,696,44,0.3262912910627968
SOCO,2012,3,779035.9048600004,3313.3999999999996,744,44,0.31601716363044574
SOCO,2012,4,551034.2062500002,3313.3999999999996,720,44,0.2309788393970947
SOCO,2012,5,379966.0765200001,3313.3999999999996,744,44,0.1541338480403134
SOCO,2012,6,293687.8963300001,3313.3999999999996,720,44,0.12310613147035945
SOCO,2012,7,154212.5752,3313.3999999999996,744,44,0.06255657833846402
SOCO,2012,8,267002.17591999995,3313.3999999999996,744,44,0.10830986067652303
SOCO,2012,9,327008.58021999995,3313.3999999999996,720,44,0.13707327326579613
SOCO,2012,10,400440.91089999996,3313.3999999999996,744,44,0.16243949742849337
SOCO,2012,11,321463.93675,3313.3999999999996,720,44,0.13474910663685508
SOCO,2012,12,448762.0770700001,3313.3999999999996,744,44,0.1820410559460088
SOCO,2013,1,722522.69912,3313.3999999999996,744,44,0.29309249112921076
SOCO,2013,2,1188031.40599,3313.3999999999996,672,44,0.533561863331113
SOCO,2013,3,1033550.5299899997,3313.3999999999996,744,44,0.41926142931098936
SOCO,2013,4,914031.79117,3313.3999999999996,720,44,0.3831377433594563
SOCO,2013,5,959072.2191500001,3313.3999999999996,744,44,0.3890491831271975
SOCO,2013,6,680179.7873400002,3313.3999999999996,720,44,0.28511322179131215
SOCO,2013,7,899144.7607699999,3313.3999999999996,744,44,0.3647395135693707
SOCO,2013,8,762381.5840700004,3313.3999999999996,744,44,0.30926131170447685
SOCO,2013,9,460344.0524099999,3313.3999999999996,720,44,0.1929639462359912
SOCO,2013,10,380528.75308,3313.3999999999996,744,44,0.15436209868886913
SOCO,2013,11,320083.59504,3313.3999999999996,720,44,0.13417050421520696
SOCO,2013,12,767438.2478,3313.3999999999996,744,44,0.3113125554525742
SOCO,2014,1,1073273.5205299996,3313.3999999999996,744,44,0.43537512410099477
SOCO,2014,2,927499.2865499998,3313.3999999999996,672,44,0.4165531694488398
SOCO,2014,3,924286.60086,3313.3999999999996,744,44,0.3749383413051987
SOCO,2014,4,1004083.9371999999,3313.3999999999996,720,44,0.42088520066665325
SOCO,2014,5,836607.3101900002,3313.3999999999996,744,44,0.3393710964916979
SOCO,2014,6,621112.7825099999,3313.3999999999996,720,44,0.2603539090888513
SOCO,2014,7,388352.43416,3313.3999999999996,744,44,0.1575357874606275
SOCO,2014,8,242193.91315999997,3313.3999999999996,744,44,0.09824634911934658
SOCO,2014,9,198697.66909000004,3313.3999999999996,720,44,0.08328876225243625
SOCO,2014,10,322207.50074999995,3313.3999999999996,744,44,0.13070398919003381
SOCO,2014,11,356476.40404000005,3313.3999999999996,720,44,0.14942539890210127
SOCO,2014,12,577175.7840900001,3313.3999999999996,744,44,0.23413228205069547
SOCO,2015,1,928381.0513299998,3313.3999999999996,744,44,0.3765992617019129
SOCO,2015,2,772916.2936999999,3313.3999999999996,672,44,0.34712774071986197
SOCO,2015,3,830752.3012599997,3313.3999999999996,744,44,0.3369960027334427
SOCO,2015,4,756580.1054,3313.3999999999996,720,44,0.3171381970014017
SOCO,2015,5,532210.0146500001,3313.3999999999996,744,44,0.21589184559553232
SOCO,2015,6,305331.1353,3313.3999999999996,720,44,0.12798666664151628
SOCO,2015,7,300491.5156599999,3313.3999999999996,744,44,0.1218948650267308
SOCO,2015,8,184148.57160999998,3313.3999999999996,744,44,0.0747001632707137
SOCO,2015,9,168639.28055999998,3313.3999999999996,720,44,0.07068908764411179
SOCO,2015,10,262532.45017,3313.3999999999996,744,44,0.1064967092608963
SOCO,2015,11,596818.1380800001,3313.3999999999996,720,44,0.250170242248647
SOCO,2015,12,1058000.88183,3313.3999999999996,744,44,0.42917975372972317
SOCO,2016,1,1328167.9266499998,3313.3999999999996,744,44,0.5387734485489355
SOCO,2016,2,1117232.1591499997,3313.3999999999996,696,44,0.4844626726228015
SOCO,2016,3,987298.27301,3313.3999999999996,744,44,0.40049912712293717
SOCO,2016,4,861783.4445999999,3313.3999999999996,720,44,0.3612366302991891
SOCO,2016,5,412720.31349999993,3313.3999999999996,744,44,0.16742065677752963
SOCO,2016,6,205284.71879999997,3313.3999999999996,720,44,0.08604987776905897
SOCO,2016,7,168322.26717000004,3313.3999999999996,744,44,0.06828019750446382
SOCO,2016,8,222243.59821999999,3313.3999999999996,744,44,0.09015347188282706
SOCO,2016,9,150104.59165,3313.3999999999996,720,44,0.06291984050035881
SOCO,2016,10,157469.324,3313.3999999999996,744,44,0.06387768370987539
SOCO,2016,11,227531.44816999993,3313.3999999999996,720,44,0.0953751132480567
SOCO,2016,12,489907.7200699999,3313.3999999999996,744,44,0.1987318519869789
SOCO,2017,1,650596.60004,3313.3999999999996,744,44,0.2639155537371547
SOCO,2017,2,649544.5400800001,3313.3999999999996,672,44,0.2917197250630198
SOCO,2017,3,498014.8405700002,3313.3999999999996,744,44,0.20202051841382443
SOCO,2017,4,483216.80884999986,3313.3999999999996,720,44,0.20255159556229582
SOCO,2017,5,538672.3187500001,3313.3999999999996,744,44,0.21851328961301492
SOCO,2017,6,622575.2110100002,3313.3999999999996,720,44,0.26096692010304967
SOCO,2017,7,662273.4332700002,3313.3999999999996,744,44,0.26865227985530904
SOCO,2017,8,496461.26372000016,3313.3999999999996,744,44,0.20139030747417955
SOCO,2017,9,545210.2020899999,3313.3999999999996,720,44,0.22853757221937185
SOCO,2017,10,445123.58985000016,3313.3999999999996,744,44,0.18056509777258337
SOCO,2017,11,370181.18828,3313.3999999999996,720,44,0.15517007885488557
SOCO,2017,12,425337.9487100001,3313.3999999999996,744,44,0.17253902072701213
SOCO,2018,1,587631.9420200001,3313.3999999999996,744,44,0.23837383927661618
SOCO,2018,2,942471.8145299996,3313.3999999999996,672,44,0.4232775454943777
SOCO,2018,3,1022197.8795000003,3313.3999999999996,744,44,0.41465620844099343
SOCO,2018,4,865400.4031100005,3313.3999999999996,720,44,0.36275276281748214
SOCO,2018,5,792132.0745899996,3313.3999999999996,744,44,0.3213296458750748
SOCO,2018,6,674269.9054299999,3313.3999999999996,720,44,0.28263595695173804
SOCO,2018,7,603319.6128800001,3313.3999999999996,744,44,0.24473756810890424
SOCO,2018,8,497244.80141,3313.3999999999996,744,44,0.20170815079416854
SOCO,2018,9,282750.76613,3313.3999999999996,720,44,0.11852157825882109
SOCO,2018,10,374619.13463000004,3313.3999999999996,744,44,0.15196485249128502
SOCO,2018,11,625487.0442299998,3313.3999999999996,720,44,0.2621874829103036
SOCO,2018,12,1185931.8768200001,3313.3999999999996,744,44,0.4810751669256348
SOCO,2019,1,1408042.3615499993,3313.3999999999996,744,44,0.571174641107857
SOCO,2019,2,1270078.5452100001,3313.3999999999996,672,44,0.5704104047606473
SOCO,2019,3,1313743.1875000007,3313.3999999999996,744,44,0.5329220299893366
SOCO,2019,4,1033572.3607799996,3313.3999999999996,720,44,0.43324596117281333
SOCO,2019,5,723206.1541299998,3313.3999999999996,744,44,0.2933697357496214
SOCO,2019,6,489604.2347799999,3313.3999999999996,720,44,0.2052290341156784
SOCO,2019,7,287193.35731999995,3313.3999999999996,744,44,0.1165004457786596
SOCO,2019,8,348968.58507,3313.3999999999996,744,44,0.141559665943471
SOCO,2019,9,218383.57874000003,3313.3999999999996,720,44,0.09154057041944162
SOCO,2019,10,230550.19620000003,3313.3999999999996,744,44,0.09352305666920445
SOCO,2019,11,474053.09898,3313.3999999999996,720,44,0.198710412843806
SOCO,2019,12,796821.9649699996,3313.3999999999996,744,44,0.3232321074257932
SPA,1982,1,345427.13564,1512.1,744,16,0.3070456877603106
SPA,1982,2,465641.81821,1512.1,672,16,0.4582497006390514
SPA,1982,3,489983.74427,1512.1,744,16,0.43554017686540053
SPA,1982,4,449169.54490999994,1512.1,720,16,0.4125696648057521
SPA,1982,5,458237.0972700001,1512.1,744,16,0.4073209952885435
SPA,1982,6,542475.80476,1512.1,720,16,0.49827300953787595
SPA,1982,7,511366.26202,1512.1,744,16,0.4545468187623422
SPA,1982,8,406825.5403500001,1512.1,744,16,0.36162193107321383
SPA,1982,9,299567.76276,1512.1,720,16,0.27515795064259424
SPA,1982,10,201786.75808,1512.1,744,16,0.17936562453555657
SPA,1982,11,195626.48691999997,1512.1,720,16,0.1796861676182498
SPA,1982,12,447837.00417999993,1512.1,744,16,0.3980764878190482
SPA,1983,1,481008.6606,1512.1,744,16,0.42756234173367097
SPA,1983,2,535294.18448,1512.1,672,16,0.5267963275608505
SPA,1983,3,528216.93945,1512.1,744,16,0.4695251667463109
SPA,1983,4,511098.0362999999,1512.1,720,16,0.46945200962237943
SPA,1983,5,555629.0234700001,1512.1,744,16,0.49389141167165523
SPA,1983,6,502737.65145999996,1512.1,720,16,0.4617728577070887
SPA,1983,7,547181.84189,1512.1,744,16,0.4863828218410912
SPA,1983,8,359712.80956,1512.1,744,16,0.3197440374882756
SPA,1983,9,284292.51024000003,1512.1,720,16,0.2611273782598153
SPA,1983,10,240468.34790000002,1512.1,744,16,0.2137491865795131
SPA,1983,11,287992.34158999997,1512.1,720,16,0.2645257346203587
SPA,1983,12,343231.68837999995,1512.1,744,16,0.3050941832479646
SPA,1984,1,339620.46784999996,1512.1,744,16,0.3018842162914497
SPA,1984,2,385027.98003999994,1512.1,696,16,0.3658495607083701
SPA,1984,3,515888.7321399999,1512.1,744,16,0.4585667836264171
SPA,1984,4,568481.97032,1512.1,720,16,0.5221601032412612
SPA,1984,5,559383.8983899999,1512.1,744,16,0.49722907114687037
SPA,1984,6,464856.14895,1512.1,720,16,0.4269780703712277
SPA,1984,7,387992.85568000004,1512.1,744,16,0.3448818026343767
SPA,1984,8,349566.80038000003,1512.1,744,16,0.3107253819014075
SPA,1984,9,299752.4619,1512.1,720,16,0.2753275998611203
SPA,1984,10,396651.75811000005,1512.1,744,16,0.3525785883745671
SPA,1984,11,508826.22163,1512.1,720,16,0.4673653102289679
SPA,1984,12,578354.68893,1512.1,744,16,0.5140919600971517
SPA,1985,1,612284.10751,1512.1,744,16,0.5442513789392804
SPA,1985,2,653380.5146799999,1512.1,672,16,0.6430080236489145
SPA,1985,3,688994.9264400001,1512.1,744,16,0.6124386280775935
SPA,1985,4,698027.88954,1512.1,720,16,0.6411501751978486
SPA,1985,5,648708.0933299998,1512.1,744,16,0.5766281861532028
SPA,1985,6,577085.54288,1512.1,720,16,0.5300626271043215
SPA,1985,7,458153.81619999994,1512.1,744,16,0.4072469678286908
SPA,1985,8,383436.63646,1512.1,744,16,0.34083183863429983
SPA,1985,9,261350.62189,1512.1,720,16,0.24005487391523195
SPA,1985,10,331960.0296400001,1512.1,744,16,0.2950749524089905
SPA,1985,11,391050.2847099999,1512.1,720,16,0.35918616191426195
SPA,1985,12,482319.5068999999,1512.1,744,16,0.42872753595903434
SPA,1986,1,436428.00876000006,1512.1,744,16,0.38793518019161566
SPA,1986,2,414748.14904000005,1512.1,672,16,0.4081639743371723
SPA,1986,3,381095.9415599999,1512.1,744,16,0.33875122538405245
SPA,1986,4,390095.48497000005,1512.1,720,16,0.3583091625425274
SPA,1986,5,431822.58986,1512.1,744,16,0.3838414832359469
SPA,1986,6,491463.57403,1512.1,720,16,0.4514174308999993
SPA,1986,7,480658.59565000003,1512.1,744,16,0.42725117355305203
SPA,1986,8,361145.3896199999,1512.1,744,16,0.3210174392694628
SPA,1986,9,299903.03737,1512.1,720,16,0.27546590592369696
SPA,1986,10,355405.23257999995,1512.1,744,16,0.31591508834114485
SPA,1986,11,363663.45048999996,1512.1,720,16,0.3340309011841515
SPA,1986,12,355237.37999000004,1512.1,744,16,0.31576588635722025
SPA,1987,1,350689.26813,1512.1,744,16,0.31172312888399173
SPA,1987,2,412511.46412,1512.1,672,16,0.4059627970482552
SPA,1987,3,490099.15774,1512.1,744,16,0.4356427663976539
SPA,1987,4,467112.7217899999,1512.1,720,16,0.42905076989139457
SPA,1987,5,405093.4366300001,1512.1,744,16,0.3600822866066776
SPA,1987,6,398549.53187,1512.1,720,16,0.3660743446108797
SPA,1987,7,393263.5741300001,1512.1,744,16,0.34956687570622086
SPA,1987,8,318923.59612999996,1512.1,744,16,0.2834870362321005
SPA,1987,9,232145.78800999996,1512.1,720,16,0.21322975039312506
SPA,1987,10,199839.38003,1512.1,744,16,0.17763462551724335
SPA,1987,11,234058.88608,1512.1,720,16,0.21498696264944267
SPA,1987,12,337984.15673000005,1512.1,744,16,0.3004297206210405
SPA,1988,1,494839.62372000003,1512.1,744,16,0.43985650494612283
SPA,1988,2,523880.89565,1512.1,696,16,0.4977861492485522
SPA,1988,3,588900.4505300001,1512.1,744,16,0.5234659504104171
SPA,1988,4,610986.7850299999,1512.1,720,16,0.5612014793903254
SPA,1988,5,519136.98435000004,1512.1,744,16,0.4614541127645595
SPA,1988,6,446948.70236,1512.1,720,16,0.41052978414860863
SPA,1988,7,356357.34436,1512.1,744,16,0.31676140811788495
SPA,1988,8,313726.9605600001,1512.1,744,16,0.27886781446866254
SPA,1988,9,256718.47109,1512.1,720,16,0.23580016670157034
SPA,1988,10,223998.40969000003,1512.1,744,16,0.19910927273577375
SPA,1988,11,207661.35340999998,1512.1,720,16,0.1907403917748679
SPA,1988,12,305551.6723299999,1512.1,744,16,0.271600907100287
SPA,1989,1,350668.38954999996,1512.1,744,16,0.31170457018580583
SPA,1989,2,501720.9268999999,1512.1,672,16,0.4937560493172534
SPA,1989,3,545673.6952999999,1512.1,744,16,0.4850422499543111
SPA,1989,4,529194.34934,1512.1,720,16,0.48607377280676617
SPA,1989,5,450296.60261,1512.1,744,16,0.4002627928704864
SPA,1989,6,484827.69739999995,1512.1,720,16,0.4453222683317534
SPA,1989,7,440440.42394999997,1512.1,744,16,0.3915017638629037
SPA,1989,8,352234.50568,1512.1,744,16,0.31309667044265865
SPA,1989,9,309261.58351,1512.1,720,16,0.2840618855216072
SPA,1989,10,217526.93219,1512.1,744,16,0.19335686056314189
SPA,1989,11,203561.15231,1512.1,720,16,0.18697428916922015
SPA,1989,12,172789.99914,1512.1,744,16,0.15359078268633028
SPA,1990,1,190040.62716000003,1512.1,744,16,0.1689246415474314
SPA,1990,2,365661.74447000003,1512.1,672,16,0.35985682210131925
SPA,1990,3,512071.0729999999,1512.1,744,16,0.4551733160747034
SPA,1990,4,546496.6854900001,1512.1,720,16,0.5019662550702115
SPA,1990,5,607589.21008,1512.1,744,16,0.5400781456821782
SPA,1990,6,524506.50766,1512.1,720,16,0.4817679125976383
SPA,1990,7,385747.82093000005,1512.1,744,16,0.3428862204471742
SPA,1990,8,293712.69837,1512.1,744,16,0.2610773971415528
SPA,1990,9,225618.96198999998,1512.1,720,16,0.20723475261593513
SPA,1990,10,261684.85703999997,1512.1,744,16,0.23260826558236675
SPA,1990,11,222017.30564,1512.1,720,16,0.20392657161857314
SPA,1990,12,280921.97942999995,1512.1,744,16,0.2497078934498273
SPA,1991,1,379769.7963299999,1512.1,744,16,0.3375724321388114
SPA,1991,2,430546.05136,1512.1,672,16,0.42371108313572103
SPA,1991,3,387406.7109,1512.1,744,16,0.34436078616365623
SPA,1991,4,391297.35033000004,1512.1,720,16,0.3594130957773958
SPA,1991,5,463255.64784000005,1512.1,744,16,0.4117819196119049
SPA,1991,6,512980.74737,1512.1,720,16,0.4711813109160182
SPA,1991,7,421453.70123999997,1512.1,744,16,0.37462471301394556
SPA,1991,8,332426.21750999993,1512.1,744,16,0.2954893407427397
SPA,1991,9,268699.07569,1512.1,720,16,0.2468045504136999
SPA,1991,10,254300.99437,1512.1,744,16,0.22604484609988387
SPA,1991,11,449510.7341600001,1512.1,720,16,0.4128830527816356
SPA,1991,12,523634.28002000006,1512.1,744,16,0.46545170038748374
SPA,1992,1,527422.7858000001,1512.1,744,16,0.46881925389670287
SPA,1992,2,511330.50390999997,1512.1,696,16,0.4858608982464822
SPA,1992,3,449037.67237000004,1512.1,744,16,0.3991437461555638
SPA,1992,4,398171.81707,1512.1,720,16,0.36572740731249404
SPA,1992,5,383483.59735,1512.1,744,16,0.34087358155858155
SPA,1992,6,505089.26178000006,1512.1,720,16,0.463932850726363
SPA,1992,7,476196.7433500001,1512.1,744,16,0.42328509108069473
SPA,1992,8,357228.8076,1512.1,744,16,0.31753604045644707
SPA,1992,9,274767.29013000004,1512.1,720,16,0.2523783058605031
SPA,1992,10,205097.1564,1512.1,744,16,0.18230819454251831
SPA,1992,11,259035.99767,1512.1,720,16,0.23792885324126126
SPA,1992,12,414242.46829,1512.1,744,16,0.36821474184410635
SPA,1993,1,551167.0357799999,1512.1,744,16,0.4899252088528877
SPA,1993,2,520945.67657999997,1512.1,672,16,0.5126756038787117
SPA,1993,3,546524.7246300001,1512.1,744,16,0.4857987188560665
SPA,1993,4,544242.57284,1512.1,720,16,0.4998958152752978
SPA,1993,5,539364.54323,1512.1,744,16,0.47943412674497404
SPA,1993,6,511553.93998,1512.1,720,16,0.46987076470177613
SPA,1993,7,403621.97313000006,1512.1,744,16,0.3587743218414468
SPA,1993,8,339141.51308000006,1512.1,744,16,0.3014584796263547
SPA,1993,9,279618.08037,1512.1,720,16,0.2568338370202588
SPA,1993,10,320544.81311999995,1512.1,744,16,0.2849281149266881
SPA,1993,11,295049.17991999997,1512.1,720,16,0.2710075574807662
SPA,1993,12,390179.96751,1512.1,744,16,0.3468258978914178
SPA,1994,1,356120.11714,1512.1,744,16,0.316550539927737
SPA,1994,2,398499.15746,1512.1,672,16,0.3921729373726543
SPA,1994,3,490513.79603,1512.1,744,16,0.43601133298026745
SPA,1994,4,485531.4913200001,1512.1,720,16,0.44596871470140875
SPA,1994,5,500370.31427,1512.1,744,16,0.44477266383609493
SPA,1994,6,466394.3988700001,1512.1,720,16,0.4283909783946536
SPA,1994,7,377503.57738999993,1512.1,744,16,0.3355580196006692
SPA,1994,8,266955.90105,1512.1,744,16,0.2372936280402602
SPA,1994,9,219300.33153000005,1512.1,720,16,0.20143098590811903
SPA,1994,10,202984.27251000004,1512.1,744,16,0.18043007953583037
SPA,1994,11,358344.52197000006,1512.1,720,16,0.32914537726230636
SPA,1994,12,440187.54276999994,1512.1,744,16,0.39127698107132924
SPA,1995,1,427013.29163000005,1512.1,744,16,0.37956656059578187
SPA,1995,2,417337.02549999993,1512.1,672,16,0.41071175208477007
SPA,1995,3,395396.1812,1512.1,744,16,0.35146252239106335
SPA,1995,4,397581.52825,1512.1,720,16,0.3651852172567217
SPA,1995,5,504343.88485999993,1512.1,744,16,0.44830471904771046
SPA,1995,6,559953.72717,1512.1,720,16,0.514326770688667
SPA,1995,7,475051.84499,1512.1,744,16,0.4222674058206454
SPA,1995,8,421949.1702200001,1512.1,744,16,0.37506512894550276
SPA,1995,9,324892.03411,1512.1,720,16,0.298418713222597
SPA,1995,10,268820.44822,1512.1,744,16,0.23895099976675607
SPA,1995,11,210979.11249,1512.1,720,16,0.19378780842867538
SPA,1995,12,193731.84955999997,1512.1,744,16,0.17220572112557272
SPA,1996,1,206876.00366000002,1512.1,744,16,0.1838893887337485
SPA,1996,2,260291.78462,1512.1,696,16,0.24732653208562047
SPA,1996,3,233910.68202999997,1512.1,744,16,0.20792016268587515
SPA,1996,4,275387.04235,1512.1,720,16,0.25294755853706036
SPA,1996,5,311822.08790000004,1512.1,744,16,0.2771745979386355
SPA,1996,6,321298.57103,1512.1,720,16,0.29511805787940243
SPA,1996,7,249339.36065999998,1512.1,744,16,0.22163451443303586
SPA,1996,8,213023.33980000002,1512.1,744,16,0.18935367586771373
SPA,1996,9,163973.53469000003,1512.1,720,16,0.1506124068532358
SPA,1996,10,147252.93456,1512.1,744,16,0.13089121815206795
SPA,1996,11,254789.58972000002,1512.1,720,16,0.23402845722284685
SPA,1996,12,404194.25375000003,1512.1,744,16,0.3592830146406799
SPA,1997,1,389605.65803,1512.1,744,16,0.3463154016649209
SPA,1997,2,379027.02015000005,1512.1,672,16,0.3730099224883559
SPA,1997,3,456207.55402000004,1512.1,744,16,0.40551696069270615
SPA,1997,4,435767.69056,1512.1,720,16,0.4002598396637495
SPA,1997,5,406000.2978800001,1512.1,744,16,0.36088838377589244
SPA,1997,6,376740.9560399999,1512.1,720,16,0.346042806582457
SPA,1997,7,347121.84411000006,1512.1,744,16,0.30855209207553697
SPA,1997,8,249432.51328,1512.1,744,16,0.2217173165852802
SPA,1997,9,167821.81275,1512.1,720,16,0.15414711397504577
SPA,1997,10,202698.23198,1512.1,744,16,0.1801758218293579
SPA,1997,11,250535.82526999994,1512.1,720,16,0.23012130413736595
SPA,1997,12,309139.32424,1512.1,744,16,0.27478992421705056
SPA,1998,1,448444.05152,1512.1,744,16,0.39861608430346457
SPA,1998,2,485466.21322000003,1512.1,672,16,0.4777593810917331
SPA,1998,3,532183.75578,1512.1,744,16,0.47305121818406787
SPA,1998,4,524233.89596,1512.1,720,16,0.48151751423700667
SPA,1998,5,464506.9754300001,1512.1,744,16,0.41289420843013325
SPA,1998,6,417263.2909899999,1512.1,720,16,0.38326324224404607
SPA,1998,7,285151.78734999994,1512.1,744,16,0.2534677146910975
SPA,1998,8,212403.40462999998,1512.1,744,16,0.1888026235588475
SPA,1998,9,190376.25077,1512.1,720,16,0.17486373877572767
SPA,1998,10,319642.43321999995,1512.1,744,16,0.28412600117119746
SPA,1998,11,373219.44845,1512.1,720,16,0.3428082435483397
SPA,1998,12,389087.04535000003,1512.1,744,16,0.3458544135994733
SPA,1999,1,403108.00309000013,1512.1,744,16,0.35831746055830654
SPA,1999,2,509152.2378400001,1512.1,672,16,0.5010693873389579
SPA,1999,3,491785.2433699999,1512.1,744,16,0.43714150598256496
SPA,1999,4,482224.53980999993,1512.1,720,16,0.4429312249796089
SPA,1999,5,512596.65605,1512.1,744,16,0.4556405000113778
SPA,1999,6,440685.7285400001,1512.1,720,16,0.40477713898625173
SPA,1999,7,401247.16156000004,1512.1,744,16,0.35666338272700576
SPA,1999,8,313402.72422,1512.1,744,16,0.2785796050035093
SPA,1999,9,283587.22367,1512.1,720,16,0.26047956086641827
SPA,1999,10,197639.31431,1512.1,744,16,0.17567901571587757
SPA,1999,11,203065.99411000003,1512.1,720,16,0.18651947816318737
SPA,1999,12,226755.82773999998,1512.1,744,16,0.2015603057735699
SPA,2000,1,258171.22721,1512.1,744,16,0.22948504572968023
SPA,2000,2,268547.24521,1512.1,696,16,0.2551707844175757
SPA,2000,3,251566.59068000002,1512.1,744,16,0.22361427022733468
SPA,2000,4,234695.13311,1512.1,720,16,0.21557136608212274
SPA,2000,5,244109.24978999997,1512.1,744,16,0.21698553691085457
SPA,2000,6,337224.02532,1512.1,720,16,0.30974585135462823
SPA,2000,7,399841.44454999996,1512.1,744,16,0.3554138591615449
SPA,2000,8,323095.61571999994,1512.1,744,16,0.2871954901785098
SPA,2000,9,179074.5115,1512.1,720,16,0.1644829041105453
SPA,2000,10,137022.33426,1512.1,744,16,0.12179737061894269
SPA,2000,11,205721.70170000003,1512.1,720,16,0.1889587895605082
SPA,2000,12,252046.40527000002,1512.1,744,16,0.22404077117524374
SPA,2001,1,318773.40845999995,1512.1,744,16,0.2833535363657891
SPA,2001,2,460574.69409999996,1512.1,672,16,0.45326301770873684
SPA,2001,3,514850.62518,1512.1,744,16,0.45764402385274916
SPA,2001,4,447921.23976,1512.1,720,16,0.41142307585477156
SPA,2001,5,336457.96338999993,1512.1,744,16,0.2990731072129268
SPA,2001,6,273277.1257199999,1512.1,720,16,0.2510095651742609
SPA,2001,7,256555.56024000002,1512.1,744,16,0.22804890037567924
SPA,2001,8,228113.14105000003,1512.1,744,16,0.20276680391970722
SPA,2001,9,155142.00274000003,1512.1,720,16,0.14250049851567725
SPA,2001,10,143064.96165,1512.1,744,16,0.12716858350702187
SPA,2001,11,175368.38054,1512.1,720,16,0.16107876145390151
SPA,2001,12,264039.37898,1512.1,744,16,0.23470116950861616
SPA,2002,1,309741.1362199999,1512.1,744,16,0.27532486705806136
SPA,2002,2,378406.21089,1512.1,672,16,0.3723989686469621
SPA,2002,3,485510.09093,1512.1,744,16,0.431563604602088
SPA,2002,4,543273.26655,1512.1,720,16,0.49900549139717393
SPA,2002,5,502792.98102999997,1512.1,744,16,0.44692614080645515
SPA,2002,6,460321.83951,1512.1,720,16,0.42281323206688276
SPA,2002,7,357192.31273000006,1512.1,744,16,0.3175036006412076
SPA,2002,8,298334.13349,1512.1,744,16,0.26518533070685
SPA,2002,9,237298.11040999996,1512.1,720,16,0.21796224383491686
SPA,2002,10,209655.05646,1512.1,744,16,0.18635965261940776
SPA,2002,11,180311.06879999998,1512.1,720,16,0.16561870246676808
SPA,2002,12,150845.80148999998,1512.1,744,16,0.13408487083227555
SPA,2003,1,228833.15680999996,1512.1,744,16,0.20340681656323575
SPA,2003,2,267267.89285,1512.1,672,16,0.2630249842244781
SPA,2003,3,289409.49438,1512.1,744,16,0.2572523350883518
SPA,2003,4,271612.27357,1512.1,720,16,0.24948037090617173
SPA,2003,5,251757.88668,1512.1,744,16,0.2237843107534704
SPA,2003,6,401499.46198,1512.1,720,16,0.36878390426485613
SPA,2003,7,292720.52153,1512.1,744,16,0.2601954640541212
SPA,2003,8,272771.6987800001,1512.1,744,16,0.2424632149940303
