ba,year,month,hydro_gen_mwh,hydro_capacity,hours_in_month,hydro_num_sites,hydro_cf,solar_gen_mwh,solar_capacity,solar_cf,solar_num_sites,wind_gen_mwh,wind_capacity,wind_cf,wind_num_sites,datetime_utc,datetime_local
NWMT,2014,3,276416.66109,681.07,744,15,0.5455059983294787,1932895,14000,0.18556979646697389,6,104528307.5,451100,0.3114498713419765,13,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z
NWMT,2014,4,327147.78400000004,681.07,720,15,0.6671442321967231,2210969.0000000005,14000,0.21934216269841272,6,112549502.1,451100,0.3465279381881327,13,2014-04-01T00:00:00Z,2014-04-01T00:00:00Z
NWMT,2014,5,419741.41362,681.07,744,15,0.8283562140360732,2356988,14000,0.22628533026113673,6,41963620.60000001,451100,0.12503373057019523,13,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z
NWMT,2014,6,429072.95845000003,681.07,720,15,0.8749976720658506,2276701,14000,0.22586319444444444,6,61065157.79999999,451100,0.1880131216286115,13,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z
NWMT,2014,7,367659.66637000005,681.07,744,15,0.7255733158695101,2474387,14000,0.2375563556067588,6,50190923.39999999,451100,0.14954759155040365,13,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z
NWMT,2014,8,305054.95571,681.07,744,15,0.6020234362998703,2017779,14000,0.1937191820276498,6,43219966.19999997,451100,0.12877710578442653,13,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z
NWMT,2014,9,237602.16889000003,681.07,720,15,0.48453611574026495,1762844.9999999998,14000,0.17488541666666663,6,55402753.6,451100,0.17057918175324516,13,2014-09-01T00:00:00Z,2014-09-01T00:00:00Z
NWMT,2014,10,216022.48518000002,681.07,744,15,0.4263185908369042,1609825,14000,0.15455309139784945,6,102448548.1,451100,0.30525307343101576,13,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z
NWMT,2014,11,200230.50615,681.07,720,15,0.4083250256336842,1187715,14000,0.11782886904761904,6,127186050.9,451100,0.3915923141579842,13,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z
NWMT,2014,12,215434.01867000002,681.07,744,15,0.42515725703830043,1030179.9999999998,14000,0.09890360983102917,6,92978785.80000004,451100,0.2770372119049493,13,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z
NWMT,2015,1,266850.09828000003,681.07,744,15,0.5266264656136431,1246710.6864064606,28000,0.05984594308786773,6,300767805.6032301,902200,0.448080030181942,13,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
NWMT,2015,2,296666.88616000005,681.07,672,15,0.6481985414057853,1438200.9999999998,14000,0.15287000425170066,6,87289657,451100,0.28795238952929875,13,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z
NWMT,2015,3,359242.15765,681.07,744,15,0.7089614319127192,1969512,14000,0.1890852534562212,6,122394802.4,451100,0.3646844225465588,13,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z
NWMT,2015,4,387185.63506,681.07,720,15,0.7895779089847185,2203773,14000,0.2186282738095238,6,63497289.400000006,451100,0.1955013959703441,13,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z
NWMT,2015,5,394643.63815,681.07,744,15,0.7788259613746618,2077027,14000,0.19940735407066057,6,48523712.400000006,451100,0.14458001229968323,13,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z
NWMT,2015,6,370921.96788,681.07,720,15,0.7564118223285907,2432612,14000,0.2413305555555556,6,27116069.40000001,451100,0.08348749168698738,13,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z
NWMT,2015,7,292272.9815800001,681.07,744,15,0.5767983158931922,2282198.0000000005,14000,0.21910503072196627,6,58867036,451100,0.17539871473077756,13,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z
NWMT,2015,8,232018.95014000003,681.07,744,15,0.4578874823550103,2212194,14000,0.21238421658986176,6,48114136.2,451100,0.14335964953053826,13,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z
NWMT,2015,9,210860.85598,681.07,720,15,0.4300032301704997,1855960,14000,0.18412301587301588,6,60828681.39999999,451100,0.1872850359614769,13,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z
NWMT,2015,10,203266.41022,681.07,744,15,0.4011445822283753,1400338.9999999998,14000,0.1344411482334869,6,73546889.80000001,451100,0.2191384316235344,13,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z
NWMT,2015,11,229497.34923000002,681.07,720,15,0.46800816123893285,1182918,14000,0.1173529761904762,6,115099001.8,451100,0.3543775764181384,13,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z
NWMT,2015,12,238558.14753999998,681.07,744,15,0.47079253443072094,1073357,14000,0.10304886712749615,6,104815312.00000004,451100,0.31230502260901083,13,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z
NWMT,2016,1,243949.49073999998,681.07,744,15,0.48143230572039464,1287545.5720053834,28000,0.06180614304941356,6,324385473.0799462,902200,0.4832653291356288,13,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z
NWMT,2016,2,249294.71554999996,681.07,696,15,0.5259107912135889,1544534,14000,0.15851128899835795,6,155040386.2,451100,0.4938132910102253,13,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z
NWMT,2016,3,276097.90277000004,681.07,744,15,0.5448769314168992,1897505,14000,0.18217213901689708,6,104543323.7,451100,0.31149461322740346,13,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z
NWMT,2016,4,355312.27358,681.07,720,15,0.7245793660873494,1933874,14000,0.19185257936507935,6,71034868.00000003,451100,0.2187087982462623,13,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z
NWMT,2016,5,413937.05861999997,681.07,744,15,0.816901367369277,2206840,14000,0.21187019969278031,6,69237646.1,451100,0.20629871931932217,13,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z
NWMT,2016,6,384791.13486000005,681.07,720,15,0.784694865065265,2513126,14000,0.24931805555555553,6,65179594.7,451100,0.2006810349392842,13,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z
NWMT,2016,7,313191.32427,681.07,744,15,0.6180804924722341,2485394,14000,0.23861309523809524,6,53258816.8,451100,0.15868860825270603,13,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z
NWMT,2016,8,226809.30936,681.07,744,15,0.44760629929091655,2264993,14000,0.21745324500768048,6,50730855.89999998,451100,0.15115636061670035,13,2016-08-01T00:00:00Z,2016-08-01T00:00:00Z
NWMT,2016,9,207089.40615999998,681.07,720,15,0.4223122075883862,1657480,14000,0.16443253968253968,6,69972540.89999999,451100,0.2154380061701027,13,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z
NWMT,2016,10,231490.33699999997,681.07,744,15,0.456844268687901,1353405,14000,0.12993519585253455,6,75604479.80000001,451100,0.2252691741573168,13,2016-10-01T00:00:00Z,2016-10-01T00:00:00Z
NWMT,2016,11,249832.17938000002,681.07,720,15,0.509476467951573,1236102,14000,0.12262916666666668,6,78226892.2,451100,0.24085227530234735,13,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z
